"August 9, 2022",Carr Joins Sullivan in Alaska,Carr Joins Senator Sullivan in Alaska with Broadband Officials,News Relea,"Media Relations, Office of Commissioner C","Events Focus on Expanding Connectivity, Telehealth, Workforce, and New Federal Program",https://docs.fcc.gov/public/attachments/DOC-386086A1.pdf,https://www.fcc.gov/document/carr-joins-sullivan-alaska
"October 26, 2021",Simington Statement On White House Commission Designations,Commissioner Simington Statement On White House Commission Designations,Sta,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-376924A1.pdf,https://www.fcc.gov/document/simington-statement-white-house-commission-designations
"October 26, 2021",Chairwoman Rosenworcel Statement on Designation to Lead FCC,Statement of Jessica Rosenworcel on Being Designated as Chair of the Federal Communications Commission by President Biden,Sta,"Media Relations, Office of Chairwoman Rosenworcel",unknown,https://docs.fcc.gov/public/attachments/DOC-376922A1.pdf,https://www.fcc.gov/document/chairwoman-rosenworcel-statement-designation-lead-fcc
"October 26, 2021",Carr on White House Designation of Rosenworcel and Noms,Carr Statement On White House Designation Of Commissioner Jessica Rosenworcel As Chair And Nominations To The FCC,Sta,"Media Relations, Office of Commissioner C",unknown,https://docs.fcc.gov/public/attachments/DOC-376914A1.pdf,https://www.fcc.gov/document/carr-white-house-designation-rosenworcel-and-noms
"October 26, 2021",Statement Of Commissioner Starks On FCC And NTIA Leadership Changes,Statement Of FCC Commissioner Geoffrey Starks On FCC And NTIA Leadership Changes,Sta,"Office of Commissioner Starks, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DOC-376912A1.pdf,https://www.fcc.gov/document/statement-commissioner-starks-fcc-and-ntia-leadership-changes
"October 25, 2021",FCC to Host Webinar Upon Launch of Reassigned Numbers Database Nov. 1,"CC Announces Launch of Reassigned Numbers Database on November 1, 2021 to Reduce Unwanted Calls",News Relea,Consumer and Governmental Affai,"Webinar will educate callers and caller agents about the Reassigned Numbers Database, which will help prevent a consumer from getting unwanted calls intended for someone who previously held their phone numb",https://docs.fcc.gov/public/attachments/DOC-376867A1.pdf,https://www.fcc.gov/document/fcc-host-webinar-upon-launch-reassigned-numbers-database-nov-1
"October 25, 2021",FCC Updates the DTV Table of Allotments and Related Rules,Expanding the Economic and Innovation Opportunities of Spectrum Through Incentive Auction,Order,Medi,unknown,https://docs.fcc.gov/public/attachments/FCC-21-111A1.pdf,https://www.fcc.gov/document/fcc-updates-dtv-table-allotments-and-related-rules
"October 25, 2021",FCC Receives $1.3B in New Emergency Connectivity Fund Applications,CC Announces Nearly $1.3 Billion In Funding Requests Received In Emergency Connectivity Fund Program Second Application Filing Window,News Relea,"Wireline Competition, Media Relations, Consumer and Governmental Affai","An Additional $269 Million Committed, Bringing Total Commitments to Over $2.63 Billion and Connecting Over 9 Million Stud",https://docs.fcc.gov/public/attachments/DOC-376868A1.pdf,https://www.fcc.gov/document/fcc-receives-13b-new-emergency-connectivity-fund-applications
"October 25, 2021","FCC Upholds Cancellation of DKQEK-LP in Cupertino, California","In the Matter of Foundation for a Beautiful Life, Inc., DKQEK-LP, Cupertino California, Application for Covering License and Application for Modification of Construction Permit, Motion for Stay",Memorandum Opinion and Order,Medi,unknown,https://docs.fcc.gov/public/attachments/FCC-21-112A1.pdf,https://www.fcc.gov/document/fcc-upholds-cancellation-dkqek-lp-cupertino-california
"October 22, 2021","Deletion Of Items From October 26, 2021 Open Meeting","Deletion Of Items From October 26, 2021 Open Meeting",Sunshi,Managing Directo,"letion Of Items From October 26, 2021 Open Meeting",https://docs.fcc.gov/public/attachments/DOC-376832A1.pdf,https://www.fcc.gov/document/deletion-items-october-26-2021-open-meeting
"October 21, 2021",FCC Issues Robocall Cease-and-Desist Letters to 3 More Companies,CC Demands Three More Companies Immediately Stop Facilitating Illegal Robocall Campaigns,News Relea,"Enforcement, Media Relation",These Are the Fourth Tranche of Enforcement Bureau Cease and Desist L,https://docs.fcc.gov/public/attachments/DOC-376789A1.pdf,https://www.fcc.gov/document/fcc-issues-robocall-cease-and-desist-letters-3-more-companies
"October 21, 2021",Commissioner Simington Speaks At Cooley Fireside Chat,Commissioner Simington Speaks At Cooley Fireside Cha,News Relea,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-376788A1.pdf,https://www.fcc.gov/document/commissioner-simington-speaks-cooley-fireside-chat
"October 21, 2021",FCC Announces Third Set of Awards for COVID-19 Telehealth Round 2,CC Announces An Additional $40.46 Million Awarded As Part Of Covid-19 Telehealth Program,News Relea,"Wireline Competition, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DOC-376784A1.pdf,https://www.fcc.gov/document/fcc-announces-third-set-awards-covid-19-telehealth-round-2-0
"October 20, 2021",Carr Applauds House Passage of Secure Equipment Act,Carr Praises House Passage of Scalise-Eshoo Led Secure Equipment Ac,Sta,"Media Relations, Office of Commissioner C",Bipartisan Bill Closes a 'Huawei Loophole' and Heads to Senate Where Similar Bill Pending,https://docs.fcc.gov/public/attachments/DOC-376746A1.pdf,https://www.fcc.gov/document/carr-applauds-house-passage-secure-equipment-act
"October 20, 2021",FCC to Host Consumer Webinar on Robocall Scams in Hawai'i on Oct. 28,CC Announces Virtual Webinar On Spoofing And Robocalls Focused On Hawai'i Consumers,Public Noti,Consumer and Governmental Affai,"In partnership with the Hawai'i Attorney General, the FCC will host a virtual public webinar on spoofing and robocalls. The event will feature state government officials and other Hawai'i-based pa",https://docs.fcc.gov/public/attachments/DOC-376743A1.pdf,https://www.fcc.gov/document/fcc-host-consumer-webinar-robocall-scams-hawaii-oct-28
"October 20, 2021",FCC Announces $554 Million for Broadband in 19 States,CC Announces $554 Million For Broadband In 19 States Through Rural Digital Opportunity Fund Program,News Relea,"Wireline Competition, Media Relations, Economics and Analytic",FCC Continues Ongoing Work to Clean Up and Refocus Program So Funding Goes to Qualified Providers in Areas That Need Broadband,https://docs.fcc.gov/public/attachments/DOC-376745A1.pdf,https://www.fcc.gov/document/fcc-announces-554-million-broadband-19-states
"October 20, 2021",Chairs Announced for FCC Diversity Committee – November 3 Meeting Set,CC Announces The Leadership And First Meeting Of The Communications Equity And Diversity Counc,Public Noti,Medi,unknown,https://docs.fcc.gov/public/attachments/DA-21-1315A1.pdf,https://www.fcc.gov/document/chairs-announced-fcc-diversity-committee-november-3-meeting-set
"October 19, 2021",FCC Sets Agenda of Virtual Field Hearing on Disaster Communications,CC Announces Agenda for October 26 Virtual Field Hearing on Improving Communications Resiliency and Recovery During Disasters,Public Noti,"Public Safety and Homeland Security, Media Relation",The FCC announced the panels and panelists for its October 26 virtual field hearing on improving the resiliency and recovery of communications networks during disasters.,https://docs.fcc.gov/public/attachments/DOC-376706A1.pdf,https://www.fcc.gov/document/fcc-sets-agenda-virtual-field-hearing-disaster-communications
"October 19, 2021","FCC to Hold Open Commission Meeting Tuesday, October 26, 2021","CC to Hold Open Commission Meeting Tuesday, October 26, 2021",Sunshi,Managing Directo,Sunshine N,https://docs.fcc.gov/public/attachments/DOC-376703A1.pdf,https://www.fcc.gov/document/fcc-hold-open-commission-meeting-tuesday-october-26-2021
"October 19, 2021","Carr Calls for Review of DJI, Citing National Security Risks","Citing National Security Risks, Carr Calls For Starting Process Of Adding DJI—A Chinese Drone Company—To FCC's Covered Lis",News Relea,"Media Relations, Office of Commissioner C","JI Drones Are Collecting Vast Troves of Sensitive Data on Americans and U.S. Critical Infrastructure, Potentially Operating as a Huawei on Wing",https://docs.fcc.gov/public/attachments/DOC-376692A1.pdf,https://www.fcc.gov/document/carr-calls-review-dji-citing-national-security-risks
"October 19, 2021",FCC Office of Inspector General Announces New Social Media Accounts,CC Office Of Inspector General Announces New Social Media Accounts,News Relea,"Inspector General, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DOC-376683A1.pdf,https://www.fcc.gov/document/fcc-office-inspector-general-announces-new-social-media-accounts
"October 18, 2021",Acting Chair Rosenworcel Proposes Rules to Combat Rise of Robotexts,Acting FCC Chair Rosenworcel Proposes Rules To Combat Rise Of Robotexts,News Relea,"Wireline Competition, Media Relations, Consumer and Governmental Affairs, Office of Chairwoman Rosenworcel",Mobile Wireless Providers May Be Required to Block Illegal Text Messag,https://docs.fcc.gov/public/attachments/DOC-376657A1.pdf,https://www.fcc.gov/document/acting-chair-rosenworcel-proposes-rules-combat-rise-robotexts
"October 15, 2021",Commissioner Simington to Free State Foundation Anniversary Gala,Remarks Of Commissioner Nathan Simington To The Free State Foundations Fifteenth Anniversary Gala Lunch,Speech,"Media Relations, Office of Commissioner Simington",Speech,https://docs.fcc.gov/public/attachments/DOC-376618A1.pdf,https://www.fcc.gov/document/commissioner-simington-free-state-foundation-anniversary-gala
"October 15, 2021",FCC to Host Tribal Libraries E-Rate Listening Session,"Listening Session for Tribal Leaders, Staff, and Outreach Partners on Expanding Tribal Library Participation in the E-Rate Program",Public Noti,Consumer and Governmental Affai,unknown,https://docs.fcc.gov/public/attachments/DA-21-1303A1.pdf,https://www.fcc.gov/document/fcc-host-tribal-libraries-e-rate-listening-session
"October 15, 2021",Commissioner Simington Speaks At Free State Foundation,Commissioner Simington Speaks At Free State Foundation,News Relea,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-376614A1.pdf,https://www.fcc.gov/document/commissioner-simington-speaks-free-state-foundation
"October 15, 2021",Carr Congratulates Free State Foundation on Fifteenth Anniversary,Carr Congratulates Free State Foundation on Fifteenth Anniversary,Sta,"Media Relations, Office of Commissioner C",unknown,https://docs.fcc.gov/public/attachments/DOC-376613A1.pdf,https://www.fcc.gov/document/carr-congratulates-free-state-foundation-fifteenth-anniversary
"October 14, 2021",Eight 911 Service Providers to Pay FCC Penalties for Late Filings,Eight 911 Service Providers To Pay FCC Penalties Due To Failure To File Service Reliability Certifications By Last Year's Deadlin,News Relea,"Enforcement, Public Safety and Homeland Security, Media Relation",This Year's Filing Deadline Is October 15,https://docs.fcc.gov/public/attachments/DOC-376571A1.pdf,https://www.fcc.gov/document/eight-911-service-providers-pay-fcc-penalties-late-filings
"October 12, 2021",FCC Commits Another $1.1 Billion from Emergency Connectivity Fund,"CC Commits Over $1.1 Billion In Second Funding Wave Of Emergency Connectivity Fund Program, Funding Over 2.4 Million Devices And 1.9 Million Broadband Connections",News Relea,"Wireline Competition, Media Relation","Today's commitments support 2,471 schools, 205 libraries, and 26 consortia that applied for support from the $7.17 billion Emergency Connectivity Fund Program",https://docs.fcc.gov/public/attachments/DOC-376482A1.pdf,https://www.fcc.gov/document/fcc-commits-another-11-billion-emergency-connectivity-fund
"October 12, 2021",Acting Chair Rosenworcel to Americas Spectrum Management Conference,"Remarks Of Acting Chairwoman Jessica Rosenworcel To The 10th Americas Spectrum Management Conference October 12, 2021",Speech,"Media Relations, Office of Chairwoman Rosenworcel",Speech,https://docs.fcc.gov/public/attachments/DOC-376473A1.pdf,https://www.fcc.gov/document/acting-chair-rosenworcel-americas-spectrum-management-conference
"October 8, 2021",FCC Announces North American Numbering Council Working Group Members,CC Announces Additional Membership to the North American Numbering Council and Membership to the Working Groups,Public Noti,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/DA-21-1261A1.pdf,https://www.fcc.gov/document/fcc-announces-north-american-numbering-council-working-group-members
"October 7, 2021",FCC Concludes Core Communications Tariff Investigation,"Core Communications, Inc., et al. Tariff F.C.C. No. 3",Memorandum Opinion and Order,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/FCC-21-109A1.pdf,https://www.fcc.gov/document/fcc-concludes-core-communications-tariff-investigation
"October 7, 2021",FCC Makes Available Over $163 Million for Broadband in 21 States,"CC Makes Available Over $163 Million for Broadband in 21 States, While Continuing to Clean Up the Rural Digital Opportunity Fund Program",News Relea,"Economics and Analytics, Media Relations, Wireline Competition",unknown,https://docs.fcc.gov/public/attachments/DOC-376391A1.pdf,https://www.fcc.gov/document/fcc-makes-available-over-163-million-broadband-21-states
"October 5, 2021",FCC Announces Tentative Agenda for October Open Meeting,CC Announces Tentative Agenda for October Open Meeting,News Relea,"Managing Director, Media Relation","FCC Acting Chairwoman Jessica Rosenworcel announced the items tentatively on the agenda for the October Open Commission Meeting scheduled for Tuesday, October 26, 2021",https://docs.fcc.gov/public/attachments/DOC-376328A1.pdf,https://www.fcc.gov/document/fcc-announces-tentative-agenda-october-open-meeting-7
"October 5, 2021",FCC Begins Mid-Band Spectrum Auction,CC Begins Mid-Band Spectrum Auction,News Relea,"Media Relations, Economics and Analytics, Wireless Telecommunication",Auction 110 Seeks Bids for Licenses in the 3.45 GHz Band,https://docs.fcc.gov/public/attachments/DOC-376309A1.pdf,https://www.fcc.gov/document/fcc-begins-mid-band-spectrum-auction
"October 4, 2021",Rosenworcel Announces Nat'l Digital Inclusion Week Forum,Acting Chairwoman Rosenworcel Announces National Digital Inclusion Week Forum,News Relea,"Media Relations, Consumer and Governmental Affairs, Office of Chairwoman Rosenworcel",FCC convenes digital inclusion representatives from across the country to learn and exchange ideas to increase connectivity,https://docs.fcc.gov/public/attachments/DOC-376283A1.pdf,https://www.fcc.gov/document/rosenworcel-announces-natl-digital-inclusion-week-forum
"October 4, 2021",Commissioner Simington Announces Staff Changes,Commissioner Simington Announces Staff Changes,News Relea,"Media Relations, Office of Commissioner Simington",Peraza joins to succeed Roddy who departs; Boone appointed as Chief of Staff,https://docs.fcc.gov/public/attachments/DOC-376282A1.pdf,https://www.fcc.gov/document/commissioner-simington-announces-staff-changes
"October 1, 2021",FCC Proposes Rules to Stop Illegal Robocalls From Entering U.S.,argeting Gateway Providers to Combat Illegal Robocalls,Notice of Proposed Rulemaking,"Wireline Competition, Consumer and Governmental Affai",unknown,https://docs.fcc.gov/public/attachments/FCC-21-105A1.pdf,https://www.fcc.gov/document/fcc-proposes-rules-stop-illegal-robocalls-entering-us
"October 1, 2021",FCC Supports Broadband for Tribal Libraries Through E-Rate,Schools and Libraries Universal Support Mechanism,Notice of Proposed Rulemaking,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/FCC-21-107A1.pdf,https://www.fcc.gov/document/fcc-supports-broadband-tribal-libraries-through-e-rate-0
"October 1, 2021",FCC Announces Interim Usage Charges for the Reassigned Numbers Data,Consumer and Governmental Affairs Bureau Announces Interim Usage Charges for the Reassigned Numbers Databas,Public Noti,Consumer and Governmental Affai,unknown,https://docs.fcc.gov/public/attachments/DA-21-1240A1.pdf,https://www.fcc.gov/document/fcc-announces-interim-usage-charges-reassigned-numbers-data
"October 1, 2021",FCC Moves to Shield 911 Call Centers from Robocalls,Implementation of the Middle Class Tax Relief and Job Creation Act of 2012; Establishment of a Public Safety Answering Point Do-Not-Call Registry; Enhancing Security of Public Safety Answering Point Communications,Notice of Proposed Rulemaking,"Public Safety and Homeland Security, Consumer and Governmental Affai",unknown,https://docs.fcc.gov/public/attachments/FCC-21-108A1.pdf,https://www.fcc.gov/document/fcc-moves-shield-911-call-centers-robocalls-0
"October 1, 2021",FCC Seeks Comment on Promoting Public Safety Use of the 4.9 GHz Band,"Amendment of Part 90 of the Commission's Rules, WP Docket No. 07-100, Order on Reconsideration and Eighth Further Notice of Proposed Rulemaking","Order on Reconsideration, FNPRM","Public Safety and Homeland Security, Wireless Telecommunication",unknown,https://docs.fcc.gov/public/attachments/FCC-21-106A1.pdf,https://www.fcc.gov/document/fcc-seeks-comment-promoting-public-safety-use-49-ghz-band-0
"October 1, 2021",FCC Acts to Improve Communications Reliability During Disasters,"Resilient Networks, et al., PS Docket No. 21-346 et al., Notice of Proposed Rulemaking",Notice of Proposed Rulemaking,Public Safety and Homeland Security,unknown,https://docs.fcc.gov/public/attachments/FCC-21-99A1.pdf,https://www.fcc.gov/document/fcc-acts-improve-communications-reliability-during-disasters-0
"October 1, 2021","FCC Announces Excellence in Economics, Engineering Award Winners","CC Announces Excellence in Economics, Engineering Award Winners",News Relea,"Public Safety and Homeland Security, Media Relations, Economics and Analytic",The winners of the agency's Excellence in Economic Analysis and Excellence in Engineering Awards.,https://docs.fcc.gov/public/attachments/DOC-376232A1.pdf,https://www.fcc.gov/document/fcc-announces-excellence-economics-engineering-award-winners-3
"October 1, 2021",FCC Strengthens Security Review of Companies with Foreign Ownership,Process Reform for Executive Branch Review of Certain FCC Applications and Petitions Involving Foreign Ownership,Order,International,unknown,https://docs.fcc.gov/public/attachments/FCC-21-104A1.pdf,https://www.fcc.gov/document/fcc-strengthens-security-review-companies-foreign-ownership-0
"September 30, 2021",FCC Proposes Rules to Prevent SIM Swapping and Port-Out Fraud,Protecting Consumers from SIM Swap and Port-Out Fraud,Notice of Proposed Rulemaking,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/FCC-21-102A1.pdf,https://www.fcc.gov/document/fcc-proposes-rules-prevent-sim-swapping-and-port-out-fraud
"September 30, 2021",Spectrum Requirements for the Internet of Things Notice of Inquiry,Spectrum Requirements for the Internet of Things Notice of Inquiry,Notice of Inquir,Engineering & Technology,unknown,https://docs.fcc.gov/public/attachments/FCC-21-103A1.pdf,https://www.fcc.gov/document/spectrum-requirements-internet-things-notice-inquiry
"September 30, 2021","Deletion Notice of Items for September 30, 2021 Open Meeting","Deletion Notice of Items for September 30, 2021 Open Meeting",Sunshi,Oth,"letion Notice of Items for September 30, 2021 Open Meeting",https://docs.fcc.gov/public/attachments/DOC-376177A1.pdf,https://www.fcc.gov/document/deletion-notice-items-september-30-2021-open-meeting
"September 30, 2021",FCC Announces CSRIC VIII Working Groups & Seeks Participants,"deral Communications Commission Announces The Communications Security, Reliability, And Interoperability Council VIII Working Groups And Seeks Additional Participation",Public Noti,Public Safety and Homeland Security,unknown,https://docs.fcc.gov/public/attachments/DA-21-1232A1.pdf,https://www.fcc.gov/document/fcc-announces-csric-viii-working-groups-seeks-participants
"September 29, 2021",Pluto & ViacomCBS Will Pay $3.5M for Violation of Accessibility Rules,Pluto And ViacomCBS Will Pay $3.5 Million Penalty For Violation Of Accessibility Rules,News Relea,"Enforcement, Media, Media Relation",Marks First Action Taken Regarding Violation of Internet Protocol Closed Captioning Rul,https://docs.fcc.gov/public/attachments/DOC-376155A1.pdf,https://www.fcc.gov/document/pluto-viacomcbs-will-pay-35m-violation-accessibility-rules
"September 29, 2021",FCC Announces Second Set of Awards for COVID-19 Telehealth Round 2,CC Announces New Covid-19 Telehealth Program Awards Totaling More Than $41.11 Million To Health Care Providers,News Relea,"Wireline Competition, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DOC-376153A1.pdf,https://www.fcc.gov/document/fcc-announces-second-set-awards-covid-19-telehealth-round-2-0
"September 28, 2021",FCC Requests 6 GHz Automated Frequency Coordination Proposals,CC Requests 6 GHz Automated Frequency Coordination Proposals,Public Noti,Engineering & Technology,unknown,https://docs.fcc.gov/public/attachments/FCC-21-100A1.pdf,https://www.fcc.gov/document/fcc-requests-6-ghz-automated-frequency-coordination-proposals
"September 28, 2021",Simington Chats Broadband With Internet Innovation Alliance,Simington Chats Broadband With Internet Innovation Allianc,News Relea,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-376120A1.pdf,https://www.fcc.gov/document/simington-chats-broadband-internet-innovation-alliance
"September 28, 2021",FCC Robocall Mitigation Database Call Blocking Deadline Is Today,CC Announces That Calls From Providers Not Listed In Robocall Mitigation Database Must Now Be Blocked From Domestic Phone Networks,News Relea,"Wireline Competition, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DOC-376119A1.pdf,https://www.fcc.gov/document/fcc-robocall-mitigation-database-call-blocking-deadline-today
"September 28, 2021",FCC Opens Second Filing Window for Emergency Connectivity Fund,CC Opens Second Filing Window For Emergency Connectivity Fund To Help Close Homework Gap,News Relea,"Wireline Competition, Media Relation","Starting Today, Schools and Libraries Will Have 15 Days to Apply for Emergency Connectivity Fund Su",https://docs.fcc.gov/public/attachments/DOC-376108A1.pdf,https://www.fcc.gov/document/fcc-opens-second-filing-window-emergency-connectivity-fund
"September 28, 2021",FCC Enrolls 6M+ Households in EBB Program,More than 6 Million Households Enroll in Emergency Broadband Benefit Program,News Relea,"Wireline Competition, Media Relations, Office of Chairwoman Rosenworcel",unknown,https://docs.fcc.gov/public/attachments/DOC-376096A1.pdf,https://www.fcc.gov/document/fcc-enrolls-6m-households-ebb-program
"September 27, 2021",Acting Chair Rosenworcel and Cmr Carr Travel to Louisiana,Acting FCC Chairwoman Rosenworcel and Commissioner Carr Travel to Louisiana to Survey Hurricane Ida Recovery Efforts,News Relea,"Media Relations, Office of Commissioner Carr, Office of Chairwoman Rosenworcel",unknown,https://docs.fcc.gov/public/attachments/DOC-376066A1.pdf,https://www.fcc.gov/document/acting-chair-rosenworcel-and-cmr-carr-travel-louisiana
"September 27, 2021",FCC Releases Supply Chain Reimbursement Program Infographic and FAQs,unknown,unknown,unknown,unknown,unknown,https://www.fcc.gov/document/fcc-releases-supply-chain-reimbursement-program-infographic-and-faqs
"September 27, 2021",FCC Announces Supply Chain Reimbursement Program Filing Window,"CC Announces Application Filing Window for the Secure and Trusted Communications Networks Reimbursement Program – Filing Window Opens October 29, 2021",Public Noti,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/DA-21-1207A1.pdf,https://www.fcc.gov/document/fcc-announces-supply-chain-reimbursement-program-filing-window
"September 27, 2021",Acting Chair Rosenworcel Announces Staff Changes,Acting Chairwoman Rosenworcel Announces Staff Changes,Sta,"Media Relations, Office of Chairwoman Rosenworcel","Williams promoted to senior leadership in the Office of Managing Director, Ragsdale to Lead Office of Communications Business Opportu",https://docs.fcc.gov/public/attachments/DOC-376060A1.pdf,https://www.fcc.gov/document/acting-chair-rosenworcel-announces-staff-changes
"September 24, 2021",FCC to Accept Applications for Fall 2022 Attorney Honors Program,CC to Accept Applications for Fall 2022 Attorney Honors Program,Public Noti,General Counsel,unknown,https://docs.fcc.gov/public/attachments/DA-21-997A1.pdf,https://www.fcc.gov/document/fcc-accept-applications-fall-2022-attorney-honors-program
"September 24, 2021",FCC Commits Over $1.2B in First Emergency Connectivity Funding Wave,CC Commits Over $1.2 Billion In First Funding Wave Of Emergency Connectivity Fund Program To Connect Over 3.6 Million Students,News Relea,"Wireline Competition, Media Relation","Second Filing Window Set for September 28 to October 13 Providing Funding for Eligible Equipment and Services Between July 1, 2021 and June 30, 2022",https://docs.fcc.gov/public/attachments/DOC-376028A1.pdf,https://www.fcc.gov/document/fcc-commits-over-12b-first-emergency-connectivity-funding-wave
"September 23, 2021","FCC to Hold Commission Meeting, Thursday, September 30, 2021","CC TO HOLD COMMISSION MEETING, THURSDAY, SEPTEMBER 30, 2021",Sunshi,"Managing Director, Oth",Sunshine N,https://docs.fcc.gov/public/attachments/DOC-375995A1.pdf,https://www.fcc.gov/document/fcc-hold-commission-meeting-thursday-september-30-2021
"September 23, 2021",FCC Requests Traceback Information for Suspected Unlawful Robocalls,Enforcement Bureau Updates Request for Information on the Status of Private-Led Traceback Efforts of Suspected Unlawful Robocalls,Public Noti,Enforcement,unknown,https://docs.fcc.gov/public/attachments/DA-21-1194A1.pdf,https://www.fcc.gov/document/fcc-requests-traceback-information-suspected-unlawful-robocalls-0
"September 22, 2021",Rosenworcel Remarks to Communications Security and Reliability Council,"Remarks Of Acting Chairwoman Jessica Rosenworcel To The Communications Security, Reliability, And Interoperability Counc",Speech,"Media Relations, Office of Chairwoman Rosenworcel",Speech,https://docs.fcc.gov/public/attachments/DOC-375965A1.pdf,https://www.fcc.gov/document/rosenworcel-remarks-communications-security-and-reliability-council
"September 21, 2021",Rosenworcel Remarks to NTIA Spectrum Policy Symposium,"Remarks Of Acting Chairwoman Jessica Rosenworcel To The 2021 NTIA Spectrum Policy Symposium,  ""Modernizing U.S. Spectrum Strategy And Infrastructure For 21st Century Global Leadership""",Speech,"Media Relations, Office of Chairwoman Rosenworcel",Speech,https://docs.fcc.gov/public/attachments/DOC-375907A1.pdf,https://www.fcc.gov/document/rosenworcel-remarks-ntia-spectrum-policy-symposium
"September 21, 2021",September 20-24 is Lifeline Awareness Week,September 20-24 Is Lifeline Awareness Week,News Relea,"Media Relations, Consumer and Governmental Affai",FCC and State Utility Partners Work to Raise Awareness of Programs That Help Connect American Households to Critical Voice and Broadband Serv,https://docs.fcc.gov/public/attachments/DOC-375904A1.pdf,https://www.fcc.gov/document/september-20-24-lifeline-awareness-week
"September 20, 2021",FCC Deactivates Disaster Reporting for Hurricanes Ida & Nicholas,he FCC's Public Safety & Homeland Security Bureau Announces Deactivation Of The Disaster Information Reporting System For Hurricanes Ida And Nicholas,Public Noti,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DA-21-1179A1.pdf,https://www.fcc.gov/document/fcc-deactivates-disaster-reporting-hurricanes-ida-nicholas
"September 20, 2021","Hurricanes Ida & Nicholas Comms Status Report for September 20, 2021","Communications Status Report for  Areas Impacted by Hurricanes Ida and Nicholas September 20, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricanes Ida and Nicholas for September 20, 2021",https://docs.fcc.gov/public/attachments/DOC-375878A1.pdf,https://www.fcc.gov/document/hurricanes-ida-nicholas-comms-status-report-september-20-2021
"September 19, 2021","Hurricanes Ida & Nicholas Comms Status Report for September 19, 2021","Communications Status Report for  Areas Impacted by Hurricanes Ida and Nicholas September 19, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricanes Ida and Nicholas for September 19, 2021",https://docs.fcc.gov/public/attachments/DOC-375856A1.pdf,https://www.fcc.gov/document/hurricanes-ida-nicholas-comms-status-report-september-19-2021
"September 18, 2021","Hurricanes Ida & Nicholas Comms Status Report for September 18, 2021","Communications Status Report for  Areas Impacted by Hurricanes Ida and Nicholas September 18, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricanes Ida and Nicholas for September 18, 2021",https://docs.fcc.gov/public/attachments/DOC-375855A1.pdf,https://www.fcc.gov/document/hurricanes-ida-nicholas-comms-status-report-september-18-2021
"September 17, 2021","Hurricanes Ida & Nicholas Comms Status Report for September 17, 2021","Communications Status Report for  Areas Impacted by Hurricanes Ida and Nicholas September 17, 2021",Repor,"Public Safety and Homeland Security, Media Relation","Communications status report for areas affected by Hurricanes Ida and Nicholas for September 17, 2021",https://docs.fcc.gov/public/attachments/DOC-375845A1.pdf,https://www.fcc.gov/document/hurricanes-ida-nicholas-comms-status-report-september-17-2021
"September 17, 2021",Acting Chairwoman Rosenworcel on 911 Strike Force Accomplishment,Acting Chairwoman Rosenworcel Statement On 911 Strike Force Accomplishmen,Sta,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DOC-375844A1.pdf,https://www.fcc.gov/document/acting-chairwoman-rosenworcel-911-strike-force-accomplishment
"September 17, 2021",FCC Extends Deadline for Accessibility Awards Nominations to Oct. 1,CC Extends Deadline for Chair's Awards for Advancement in Accessibility Nominations,Public Noti,Consumer and Governmental Affai,"The deadline for submitting nominations for the FCC Chair's Awards for Advancement in Accessibility (AAA) is Friday, October 1, 2021, 11:59 p.m. ET. Nominations addressing the needs of people with disabilities during the COVID-19 pandemic are welcomed",https://docs.fcc.gov/public/attachments/DOC-375839A1.pdf,https://www.fcc.gov/document/fcc-extends-deadline-accessibility-awards-nominations-oct-1
"September 17, 2021",FCC Reminds Amateur & Personal Radio Users Not to Use Radios in Crimes,Reminder:  Amateur and Personal Radio Services Licensees and Operators May Not Use Radio Equipment to Commit or Facilitate Criminal Acts,"Public Notice, Advisor",Enforcement,unknown,https://docs.fcc.gov/public/attachments/DA-21-1171A1.pdf,https://www.fcc.gov/document/fcc-reminds-amateur-personal-radio-users-not-use-radios-crimes
